timestamp,user_id,amount,merchant,method,country,label
2025-10-24 17:54:27.690786,USER_6488,56.46,Walgreens,Credit Card,IND,0
2025-10-24 18:17:17.690786,USER_4433,25.57,Starbucks,Credit Card,USA,0
2025-10-24 18:40:11.690786,USER_3427,50.55,BP,Credit Card,CAN,0
2025-10-24 18:42:23.690786,USER_5365,12.63,Flipkart,UPI,AUS,0
2025-10-24 18:49:12.690786,USER_2038,32.55,Walmart,Bank Transfer,USA,0
2025-10-24 18:57:10.690786,USER_8755,43.59,BP,UPI,FRA,0
2025-10-24 18:59:44.690786,USER_8437,2.32,Amazon,PayPal,UK,0
2025-10-24 19:04:45.690786,USER_2350,37.23,Walgreens,Cash,AUS,0
2025-10-24 19:25:58.690786,USER_2909,57.95,CVS,Cash,UK,0
2025-10-24 19:27:15.690786,USER_2492,41.42,Shell,PayPal,AUS,0
2025-10-24 19:29:38.690786,USER_8987,68.21,Nike,PayPal,JPN,0
2025-10-24 19:48:06.690786,USER_4552,17.09,Starbucks,Credit Card,USA,0
2025-10-24 19:58:41.690786,USER_1051,90.7,Amazon,PayPal,USA,0
2025-10-24 20:03:00.690786,USER_2065,331.77,Target,Debit Card,USA,1
2025-10-24 20:04:46.690786,USER_5650,43.04,Flipkart,Credit Card,FRA,0
2025-10-24 20:08:48.690786,USER_5643,19.1,Starbucks,Cash,UK,0
2025-10-24 20:10:05.690786,USER_8808,31.21,HomeDepot,Cash,IND,0
2025-10-24 20:12:37.690786,USER_3864,2.83,Shell,Cash,IND,0
2025-10-24 20:13:53.690786,USER_3044,107.06,Starbucks,UPI,JPN,0
2025-10-24 20:25:02.690786,USER_6303,24.56,Starbucks,Bank Transfer,GER,0
2025-10-24 20:29:29.690786,USER_5788,76.43,Starbucks,UPI,IND,0
2025-10-24 20:37:17.690786,USER_6618,57.36,Flipkart,PayPal,UK,0
2025-10-24 20:40:20.690786,USER_8972,30.97,Costco,Cash,JPN,1
2025-10-24 20:54:48.690786,USER_7819,37.25,Nike,UPI,IND,0
2025-10-24 20:57:52.690786,USER_2082,5.12,Target,Debit Card,USA,0
2025-10-24 21:12:11.690786,USER_8002,18.58,Walgreens,Credit Card,IND,0
2025-10-24 21:37:33.690786,USER_7219,26.39,CVS,Debit Card,IND,0
2025-10-24 21:37:53.690786,USER_9797,36.31,McDonalds,PayPal,CAN,0
2025-10-24 21:39:16.690786,USER_7346,64.19,Nike,Bank Transfer,FRA,0
2025-10-24 21:42:20.690786,USER_7591,120.01,Costco,Credit Card,GER,0
2025-10-24 21:46:22.690786,USER_1893,51.54,Starbucks,Debit Card,UK,0
2025-10-24 21:57:37.690786,USER_1939,8.7,WholeFoods,PayPal,IND,0
2025-10-24 22:07:38.690786,USER_9055,18.97,Costco,Debit Card,GER,0
2025-10-24 22:11:57.690786,USER_1173,25.2,BestBuy,Credit Card,FRA,0
2025-10-24 22:17:46.690786,USER_1067,67.82,Amazon,PayPal,JPN,0
2025-10-24 22:18:11.690786,USER_8357,247.56,Target,Bank Transfer,USA,0
2025-10-24 22:21:36.690786,USER_8602,6.99,Flipkart,Credit Card,UK,0
2025-10-24 22:26:52.690786,USER_2565,61.66,BestBuy,Debit Card,IND,0
2025-10-24 22:28:10.690786,USER_4510,28.42,WholeFoods,Credit Card,FRA,0
2025-10-24 22:35:01.690786,USER_1804,3.8,CVS,Credit Card,JPN,0
2025-10-24 22:49:57.690786,USER_3089,7.63,BP,Bank Transfer,USA,0
2025-10-24 22:52:30.690786,USER_6644,9.05,Nike,UPI,UK,0
2025-10-24 23:40:33.690786,USER_7810,19.39,WholeFoods,Cash,USA,0
2025-10-24 23:56:30.690786,USER_1206,146.26,Nike,Bank Transfer,USA,0
2025-10-25 00:03:03.690786,USER_3128,19.22,Costco,Credit Card,CAN,0
2025-10-25 00:06:59.690786,USER_7768,48.87,Walmart,UPI,JPN,0
2025-10-25 00:22:21.690786,USER_7370,74.08,Costco,UPI,JPN,0
2025-10-25 00:22:37.690786,USER_9189,53.22,BestBuy,Cash,CAN,0
2025-10-25 00:24:59.690786,USER_3064,10.15,Walmart,Bank Transfer,FRA,0
2025-10-25 00:33:38.690786,USER_7373,82.52,Target,Credit Card,UK,0
2025-10-25 00:37:23.690786,USER_7458,17.13,Nike,Bank Transfer,UK,0
2025-10-25 00:42:21.690786,USER_6633,54.04,Starbucks,Cash,CAN,0
2025-10-25 00:49:39.690786,USER_9858,50.42,HomeDepot,Cash,IND,0
2025-10-25 01:02:12.690786,USER_8932,23.73,Shell,Debit Card,GER,0
2025-10-25 01:35:51.690786,USER_2073,89.63,HomeDepot,Credit Card,FRA,0
2025-10-25 01:42:26.690786,USER_7484,200.9,Starbucks,UPI,UK,0
2025-10-25 01:48:19.690786,USER_2972,43.51,BestBuy,UPI,IND,0
2025-10-25 01:53:03.690786,USER_6751,23.26,Walgreens,PayPal,USA,0
2025-10-25 02:09:55.690786,USER_5213,23.54,Flipkart,Credit Card,CAN,0
2025-10-25 02:22:48.690786,USER_2256,24.45,BP,Cash,UK,0
2025-10-25 02:31:18.690786,USER_1448,179.93,Nike,UPI,AUS,0
2025-10-25 02:36:43.690786,USER_6329,3.85,HomeDepot,Bank Transfer,UK,0
2025-10-25 02:37:26.690786,USER_1231,17.35,Nike,UPI,AUS,0
2025-10-25 02:37:52.690786,USER_7304,33.32,Flipkart,Credit Card,CAN,0
2025-10-25 02:43:31.690786,USER_2015,69.74,Walmart,Debit Card,UK,0
2025-10-25 03:09:41.690786,USER_8863,28.91,Costco,Bank Transfer,GER,0
2025-10-25 03:17:28.690786,USER_4463,147.86,Starbucks,Bank Transfer,USA,0
2025-10-25 03:21:15.690786,USER_7235,29.96,Starbucks,Credit Card,UK,0
2025-10-25 03:25:11.690786,USER_4704,103.4,Target,Debit Card,CAN,0
2025-10-25 03:26:32.690786,USER_3545,31.3,BP,Cash,UK,0
2025-10-25 03:40:56.690786,USER_2032,232.67,Costco,Debit Card,FRA,0
2025-10-25 03:47:30.690786,USER_2582,65.79,Shell,Debit Card,UK,0
2025-10-25 03:51:38.690786,USER_8740,193.52,BestBuy,PayPal,JPN,0
2025-10-25 03:54:28.690786,USER_8711,23.99,HomeDepot,UPI,CAN,0
2025-10-25 04:21:41.690786,USER_1604,35.92,Walmart,Credit Card,USA,0
2025-10-25 04:41:57.690786,USER_3794,22.6,Nike,UPI,AUS,0
2025-10-25 04:50:40.690786,USER_4182,12.14,McDonalds,Bank Transfer,GER,0
2025-10-25 04:57:29.690786,USER_2218,11.85,Costco,PayPal,USA,0
2025-10-25 05:00:49.690786,USER_9765,74.7,BP,Credit Card,UK,0
2025-10-25 05:06:39.690786,USER_2481,35.01,McDonalds,PayPal,UK,0
2025-10-25 05:23:25.690786,USER_4562,79.12,Shell,Debit Card,FRA,0
2025-10-25 05:31:10.690786,USER_8719,37.98,CVS,Debit Card,CAN,0
2025-10-25 05:34:16.690786,USER_4251,6.63,BP,PayPal,IND,0
2025-10-25 05:39:47.690786,USER_7745,121.87,Shell,Cash,GER,0
2025-10-25 05:48:05.690786,USER_4102,33.4,BestBuy,Cash,JPN,0
2025-10-25 06:01:48.690786,USER_8499,15.69,BestBuy,Cash,GER,0
2025-10-25 06:43:08.690786,USER_3535,185.32,Starbucks,Credit Card,USA,0
2025-10-25 06:55:23.690786,USER_8364,11.99,BP,PayPal,CAN,0
2025-10-25 06:57:03.690786,USER_7403,8.32,Target,Credit Card,GER,0
2025-10-25 07:26:23.690786,USER_7479,12.79,Nike,Credit Card,IND,0
2025-10-25 07:53:01.690786,USER_7407,130.73,Costco,Cash,FRA,0
2025-10-25 07:53:43.690786,USER_8106,17.12,Shell,Debit Card,GER,0
2025-10-25 08:01:40.690786,USER_3198,16.8,Starbucks,Bank Transfer,UK,0
2025-10-25 08:05:31.690786,USER_6067,6.8,Nike,PayPal,CAN,0
2025-10-25 08:27:36.690786,USER_8359,34.32,Shell,Debit Card,FRA,0
2025-10-25 08:33:45.690786,USER_4032,42.85,Costco,PayPal,JPN,0
2025-10-25 08:56:47.690786,USER_7563,12.55,Shell,Cash,AUS,0
2025-10-25 09:03:47.690786,USER_7569,17.06,Flipkart,Debit Card,JPN,0
2025-10-25 09:22:33.690786,USER_9673,14.24,Walmart,UPI,CAN,0
2025-10-25 10:03:39.690786,USER_2196,51.48,HomeDepot,Credit Card,IND,0
2025-10-25 10:04:46.690786,USER_9121,8.53,Flipkart,Credit Card,IND,0
2025-10-25 10:09:45.690786,USER_9987,15.69,Flipkart,Credit Card,UK,0
2025-10-25 10:25:21.690786,USER_3871,25.59,Amazon,Cash,CAN,0
2025-10-25 10:35:54.690786,USER_4093,73.67,Starbucks,Credit Card,UK,0
2025-10-25 10:43:46.690786,USER_2848,7.37,McDonalds,UPI,GER,0
2025-10-25 10:49:02.690786,USER_2281,220.03,BestBuy,Cash,AUS,1
2025-10-25 11:02:44.690786,USER_4325,13.31,McDonalds,PayPal,FRA,0
2025-10-25 11:19:07.690786,USER_8014,5.38,Walgreens,UPI,USA,0
2025-10-25 11:25:18.690786,USER_1580,36.65,BestBuy,Cash,UK,0
2025-10-25 11:29:05.690786,USER_5958,36.68,CVS,Cash,FRA,0
2025-10-25 11:30:15.690786,USER_3415,16.33,Flipkart,Credit Card,FRA,0
2025-10-25 11:38:47.690786,USER_1994,7.46,Costco,UPI,UK,0
2025-10-25 11:42:27.690786,USER_1849,10.39,HomeDepot,Debit Card,CAN,0
2025-10-25 11:53:50.690786,USER_1476,257.94,BestBuy,Debit Card,UK,1
2025-10-25 11:59:17.690786,USER_3161,92.27,Amazon,UPI,UK,0
2025-10-25 12:09:53.690786,USER_8036,17.62,BP,Credit Card,JPN,0
2025-10-25 12:12:37.690786,USER_3799,77.48,BP,PayPal,UK,0
2025-10-25 12:37:18.690786,USER_7331,3.35,McDonalds,UPI,IND,0
2025-10-25 12:53:13.690786,USER_1606,2.31,Amazon,Bank Transfer,UK,0
2025-10-25 12:58:08.690786,USER_7581,131.07,Costco,Debit Card,AUS,0
2025-10-25 12:58:32.690786,USER_2692,58.12,Shell,Debit Card,GER,0
2025-10-25 13:06:58.690786,USER_9291,2.74,Costco,Credit Card,AUS,0
2025-10-25 13:11:35.690786,USER_1347,24.74,McDonalds,UPI,UK,0
2025-10-25 13:15:23.690786,USER_6282,30.73,WholeFoods,Bank Transfer,JPN,0
2025-10-25 13:26:59.690786,USER_9622,11.99,CVS,Credit Card,USA,0
2025-10-25 13:27:24.690786,USER_3204,53.1,BP,Cash,UK,0
2025-10-25 13:53:10.690786,USER_4758,144.89,HomeDepot,Credit Card,GER,0
2025-10-25 14:48:13.690786,USER_1495,48.03,Target,PayPal,IND,0
2025-10-25 14:50:00.690786,USER_7462,10.3,Amazon,PayPal,JPN,0
2025-10-25 14:54:28.690786,USER_7387,5.91,Amazon,Bank Transfer,JPN,0
2025-10-25 14:55:40.690786,USER_8558,16.53,McDonalds,Cash,IND,0
2025-10-25 15:00:30.690786,USER_4107,2.06,Costco,Credit Card,UK,0
2025-10-25 15:03:16.690786,USER_8960,68.6,BestBuy,Debit Card,UK,0
2025-10-25 15:07:07.690786,USER_6824,9.29,McDonalds,Debit Card,UK,0
2025-10-25 15:10:50.690786,USER_6572,8.4,WholeFoods,Bank Transfer,UK,0
2025-10-25 15:16:12.690786,USER_4739,70.86,CVS,UPI,JPN,0
2025-10-25 15:30:16.690786,USER_9363,36.53,Walmart,UPI,AUS,0
2025-10-25 15:35:16.690786,USER_4144,6.77,Walmart,Debit Card,UK,0
2025-10-25 15:41:55.690786,USER_1719,167.55,Amazon,PayPal,IND,0
2025-10-25 15:42:04.690786,USER_4925,17.2,Walgreens,Credit Card,USA,0
2025-10-25 15:44:16.690786,USER_6718,4.95,CVS,Debit Card,CAN,0
2025-10-25 15:56:26.690786,USER_3354,12.25,Nike,Debit Card,USA,0
2025-10-25 16:15:27.690786,USER_3315,17.33,Walmart,Cash,FRA,0
2025-10-25 16:18:44.690786,USER_5835,3.49,Flipkart,Credit Card,CAN,0
2025-10-25 16:49:20.690786,USER_5995,31.75,Costco,Debit Card,UK,0
2025-10-25 16:52:46.690786,USER_6629,433.86,Walmart,PayPal,CAN,1
2025-10-25 17:10:14.690786,USER_4057,5.38,HomeDepot,Credit Card,CAN,0
2025-10-25 17:16:40.690786,USER_7564,18.63,Target,Debit Card,AUS,0
2025-10-25 17:21:47.690786,USER_9748,5.07,BestBuy,Credit Card,IND,0
2025-10-25 17:39:53.690786,USER_9570,375.53,HomeDepot,Cash,GER,0
2025-10-25 17:41:35.690786,USER_2744,68.99,Starbucks,PayPal,AUS,0
2025-10-25 17:57:14.690786,USER_4946,16.19,McDonalds,UPI,USA,0
2025-10-25 18:02:16.690786,USER_8503,38.34,Shell,Bank Transfer,GER,0
2025-10-25 18:12:10.690786,USER_9401,20.92,Walgreens,Bank Transfer,FRA,0
2025-10-25 18:14:47.690786,USER_4373,111.2,Walmart,PayPal,GER,0
2025-10-25 18:18:08.690786,USER_6111,14.72,BestBuy,Debit Card,UK,0
2025-10-25 18:40:24.690786,USER_8884,392.64,Flipkart,Debit Card,FRA,0
2025-10-25 18:42:36.690786,USER_1209,10.2,HomeDepot,UPI,IND,0
2025-10-25 19:06:07.690786,USER_3370,16.55,Target,Debit Card,USA,0
2025-10-25 19:06:10.690786,USER_6183,18.55,Nike,Debit Card,AUS,0
2025-10-25 19:34:30.690786,USER_6759,16.83,Walgreens,Debit Card,IND,0
2025-10-25 19:42:21.690786,USER_2742,9.25,Target,UPI,FRA,0
2025-10-25 19:49:27.690786,USER_5953,5.03,Shell,Bank Transfer,GER,0
2025-10-25 20:04:02.690786,USER_3105,15.33,HomeDepot,Credit Card,JPN,0
2025-10-25 20:11:39.690786,USER_4310,81.98,Walmart,Credit Card,UK,0
2025-10-25 20:19:14.690786,USER_1076,41.84,Amazon,Credit Card,USA,0
2025-10-25 20:27:02.690786,USER_2449,100.63,Nike,Debit Card,AUS,0
2025-10-25 21:00:07.690786,USER_8755,6.67,BestBuy,Debit Card,GER,0
2025-10-25 21:20:40.690786,USER_1993,12.44,CVS,PayPal,AUS,0
2025-10-25 21:29:27.690786,USER_6727,19.16,Shell,Bank Transfer,GER,0
2025-10-25 21:55:33.690786,USER_6521,410.56,Walmart,UPI,UK,1
2025-10-25 22:14:26.690786,USER_7139,72.34,Costco,Bank Transfer,JPN,0
2025-10-25 22:22:08.690786,USER_3430,2.55,CVS,PayPal,IND,0
2025-10-25 22:31:14.690786,USER_1785,18.43,Nike,Credit Card,IND,0
2025-10-25 22:33:50.690786,USER_6176,54.86,Shell,Cash,UK,0
2025-10-25 23:13:24.690786,USER_6189,29.12,BP,UPI,IND,0
2025-10-25 23:16:08.690786,USER_3213,4.68,Shell,PayPal,UK,0
2025-10-25 23:29:56.690786,USER_1931,84.27,WholeFoods,PayPal,UK,0
2025-10-25 23:33:37.690786,USER_1293,104.21,Target,PayPal,UK,0
2025-10-25 23:40:08.690786,USER_9780,44.77,BestBuy,UPI,CAN,0
2025-10-26 00:03:24.690786,USER_9197,34.96,Costco,Credit Card,JPN,0
2025-10-26 00:08:12.690786,USER_4323,70.78,Flipkart,Bank Transfer,AUS,0
2025-10-26 00:30:09.690786,USER_6947,60.07,McDonalds,PayPal,CAN,0
2025-10-26 00:43:54.690786,USER_2393,24.39,Walgreens,Bank Transfer,USA,0
2025-10-26 01:06:03.690786,USER_2503,17.97,Walmart,Credit Card,CAN,0
2025-10-26 01:19:24.690786,USER_9364,192.25,Target,PayPal,UK,0
2025-10-26 01:24:32.690786,USER_4452,7.51,WholeFoods,UPI,USA,0
2025-10-26 01:34:48.690786,USER_1040,189.23,McDonalds,UPI,AUS,0
2025-10-26 01:38:25.690786,USER_9495,306.93,Walgreens,Cash,UK,1
2025-10-26 01:39:50.690786,USER_6285,15.17,McDonalds,Debit Card,CAN,0
2025-10-26 01:45:55.690786,USER_5448,50.19,HomeDepot,Debit Card,USA,0
2025-10-26 01:55:58.690786,USER_6231,245.38,Amazon,Cash,USA,0
2025-10-26 01:59:42.690786,USER_8516,16.32,Flipkart,Bank Transfer,CAN,0
2025-10-26 02:02:37.690786,USER_2616,20.32,Shell,Debit Card,GER,0
2025-10-26 02:02:45.690786,USER_7420,95.14,Starbucks,PayPal,IND,0
2025-10-26 02:03:36.690786,USER_1977,6.13,Shell,Debit Card,UK,0
2025-10-26 02:10:48.690786,USER_6113,153.43,McDonalds,PayPal,IND,0
2025-10-26 02:17:55.690786,USER_2062,148.92,Shell,Cash,USA,0
2025-10-26 02:19:31.690786,USER_9943,23.23,Flipkart,Credit Card,GER,0
2025-10-26 02:23:08.690786,USER_9992,16.41,Walgreens,PayPal,FRA,0
2025-10-26 02:26:41.690786,USER_8423,6.13,Target,Bank Transfer,UK,0
2025-10-26 02:33:50.690786,USER_4666,58.96,Nike,Cash,UK,0
2025-10-26 02:53:07.690786,USER_5380,32.08,Target,Debit Card,CAN,0
2025-10-26 03:01:23.690786,USER_7908,48.53,WholeFoods,Debit Card,UK,0
2025-10-26 03:27:34.690786,USER_4318,10.41,Costco,Bank Transfer,JPN,0
2025-10-26 03:31:28.690786,USER_4818,12.01,Costco,Debit Card,IND,0
2025-10-26 03:36:13.690786,USER_6095,76.82,Starbucks,Debit Card,USA,0
2025-10-26 03:40:11.690786,USER_1425,30.06,BP,Bank Transfer,JPN,0
2025-10-26 03:42:48.690786,USER_8648,9.0,Flipkart,Debit Card,JPN,0
2025-10-26 03:49:11.690786,USER_8501,56.67,BestBuy,Cash,USA,0
2025-10-26 04:01:07.690786,USER_3450,70.16,Amazon,Bank Transfer,CAN,0
2025-10-26 04:23:01.690786,USER_1201,53.25,McDonalds,Bank Transfer,UK,0
2025-10-26 04:31:52.690786,USER_3084,19.78,BP,UPI,IND,1
2025-10-26 04:37:37.690786,USER_9313,554.96,Costco,Cash,CAN,0
2025-10-26 04:54:49.690786,USER_2942,31.38,CVS,Debit Card,FRA,0
2025-10-26 05:05:13.690786,USER_5942,7.39,Costco,UPI,GER,0
2025-10-26 05:11:25.690786,USER_1289,118.15,Nike,Bank Transfer,USA,0
2025-10-26 05:22:43.690786,USER_7869,91.48,Walmart,Bank Transfer,GER,0
2025-10-26 05:24:50.690786,USER_7899,7.67,Walmart,Bank Transfer,FRA,0
2025-10-26 05:50:17.690786,USER_4454,39.43,CVS,UPI,UK,0
2025-10-26 06:16:28.690786,USER_9515,117.29,Costco,Credit Card,JPN,0
2025-10-26 06:19:17.690786,USER_6395,3.47,Nike,Credit Card,GER,0
2025-10-26 06:24:11.690786,USER_3999,134.86,Flipkart,Debit Card,FRA,0
2025-10-26 06:33:55.690786,USER_3631,22.25,McDonalds,PayPal,GER,0
2025-10-26 06:49:24.690786,USER_1840,29.4,WholeFoods,Debit Card,CAN,0
2025-10-26 06:52:08.690786,USER_2808,32.37,Flipkart,Cash,GER,0
2025-10-26 06:58:52.690786,USER_5985,47.98,BestBuy,Credit Card,FRA,0
2025-10-26 07:12:42.690786,USER_7750,7.3,McDonalds,UPI,AUS,0
2025-10-26 07:20:20.690786,USER_5244,8.26,McDonalds,Bank Transfer,IND,0
2025-10-26 07:21:53.690786,USER_6427,13.55,Shell,Credit Card,IND,0
2025-10-26 07:38:24.690786,USER_5256,63.85,Shell,UPI,JPN,0
2025-10-26 07:49:51.690786,USER_7277,93.0,Walgreens,Bank Transfer,FRA,1
2025-10-26 07:56:09.690786,USER_5882,64.5,WholeFoods,UPI,CAN,0
2025-10-26 08:43:46.690786,USER_8306,41.87,Shell,Cash,JPN,0
2025-10-26 08:44:33.690786,USER_2686,731.91,HomeDepot,UPI,FRA,1
2025-10-26 08:58:15.690786,USER_8531,54.08,Walgreens,PayPal,AUS,0
2025-10-26 08:59:27.690786,USER_1289,13.63,Target,Cash,IND,0
2025-10-26 09:01:20.690786,USER_4519,171.51,Walgreens,Bank Transfer,UK,0
2025-10-26 09:04:47.690786,USER_9836,3.66,Starbucks,Credit Card,JPN,0
2025-10-26 09:08:40.690786,USER_3142,7.85,Amazon,UPI,CAN,0
2025-10-26 09:10:42.690786,USER_2910,26.42,Walgreens,Debit Card,CAN,0
2025-10-26 09:25:01.690786,USER_8539,109.5,Amazon,UPI,UK,1
2025-10-26 09:45:47.690786,USER_9237,43.4,Shell,Debit Card,FRA,0
2025-10-26 10:23:24.690786,USER_6575,17.55,CVS,PayPal,CAN,0
2025-10-26 10:31:11.690786,USER_7541,12.17,Nike,PayPal,AUS,0
2025-10-26 10:34:12.690786,USER_9722,4.35,HomeDepot,Debit Card,UK,0
2025-10-26 10:38:25.690786,USER_4943,5.62,WholeFoods,Debit Card,USA,0
2025-10-26 10:39:36.690786,USER_5249,42.07,HomeDepot,Credit Card,FRA,0
2025-10-26 10:40:43.690786,USER_2763,46.75,Walmart,Bank Transfer,USA,0
2025-10-26 10:45:59.690786,USER_6820,5.38,BP,PayPal,CAN,0
2025-10-26 10:46:42.690786,USER_7358,3.12,Starbucks,Debit Card,CAN,0
2025-10-26 11:00:59.690786,USER_6339,247.95,Flipkart,UPI,JPN,0
2025-10-26 11:01:03.690786,USER_8433,50.38,BP,PayPal,GER,0
2025-10-26 11:09:25.690786,USER_3332,6.0,BP,Credit Card,JPN,0
2025-10-26 11:13:53.690786,USER_4087,60.21,Shell,UPI,UK,0
2025-10-26 11:34:28.690786,USER_3190,0.98,Walgreens,PayPal,JPN,0
2025-10-26 11:38:30.690786,USER_7947,1.89,Flipkart,UPI,IND,0
2025-10-26 11:45:04.690786,USER_4783,31.77,Walgreens,UPI,USA,0
2025-10-26 13:02:03.690786,USER_1477,51.47,Target,Debit Card,AUS,0
2025-10-26 13:36:32.690786,USER_4393,70.84,Amazon,UPI,GER,1
2025-10-26 13:45:15.690786,USER_8517,51.11,Walmart,Bank Transfer,FRA,0
2025-10-26 13:55:08.690786,USER_1909,4.29,McDonalds,UPI,USA,0
2025-10-26 13:57:38.690786,USER_8876,36.16,BP,Debit Card,GER,0
2025-10-26 13:59:37.690786,USER_3753,149.38,Shell,Credit Card,UK,0
2025-10-26 14:11:11.690786,USER_6533,11.84,Flipkart,Cash,JPN,0
2025-10-26 14:23:24.690786,USER_1732,439.62,WholeFoods,Cash,FRA,0
2025-10-26 14:25:03.690786,USER_5366,11.27,Flipkart,PayPal,AUS,0
2025-10-26 14:32:29.690786,USER_5314,13.36,Nike,PayPal,JPN,0
2025-10-26 15:03:43.690786,USER_3238,92.68,Shell,PayPal,CAN,0
2025-10-26 15:08:55.690786,USER_6729,167.51,Flipkart,PayPal,UK,0
2025-10-26 15:14:20.690786,USER_8292,42.58,BestBuy,UPI,FRA,0
2025-10-26 15:16:13.690786,USER_6192,53.97,BP,Debit Card,FRA,0
2025-10-26 15:28:25.690786,USER_6603,61.31,Walmart,PayPal,AUS,0
2025-10-26 15:31:22.690786,USER_4804,43.86,CVS,Bank Transfer,UK,0
2025-10-26 15:42:55.690786,USER_1981,49.68,Target,UPI,AUS,0
2025-10-26 15:45:58.690786,USER_8211,27.1,BestBuy,UPI,AUS,0
2025-10-26 15:56:55.690786,USER_8778,110.16,BestBuy,PayPal,CAN,0
2025-10-26 15:58:46.690786,USER_3764,10.61,Amazon,Bank Transfer,CAN,0
2025-10-26 16:05:46.690786,USER_5994,30.72,Amazon,PayPal,UK,0
2025-10-26 16:15:46.690786,USER_8999,316.85,McDonalds,PayPal,GER,0
2025-10-26 16:21:08.690786,USER_1601,10.71,Walgreens,Bank Transfer,AUS,0
2025-10-26 16:25:25.690786,USER_4212,24.1,Walmart,Credit Card,UK,0
2025-10-26 16:26:05.690786,USER_1691,54.82,WholeFoods,Debit Card,CAN,0
2025-10-26 16:29:08.690786,USER_7706,13.37,CVS,Debit Card,GER,0
2025-10-26 16:31:50.690786,USER_9220,3.85,Starbucks,Cash,AUS,0
2025-10-26 16:46:55.690786,USER_6758,28.34,McDonalds,PayPal,IND,0
2025-10-26 16:47:54.690786,USER_6437,21.41,HomeDepot,PayPal,GER,0
2025-10-26 17:23:19.690786,USER_8807,14.26,BP,Debit Card,GER,0
2025-10-26 17:31:10.690786,USER_5411,16.58,Flipkart,Cash,FRA,0
2025-10-26 17:32:41.690786,USER_1155,6.44,CVS,Bank Transfer,AUS,0
2025-10-26 17:53:18.690786,USER_6553,3.47,Starbucks,Cash,FRA,0
2025-10-26 18:00:12.690786,USER_8052,9.9,Flipkart,Bank Transfer,IND,0
2025-10-26 18:01:40.690786,USER_7018,10.16,Target,Cash,GER,0
2025-10-26 18:14:09.690786,USER_5981,23.01,Shell,Cash,AUS,0
2025-10-26 18:18:52.690786,USER_1605,48.22,McDonalds,UPI,GER,0
2025-10-26 18:38:27.690786,USER_1306,36.34,WholeFoods,Bank Transfer,FRA,0
2025-10-26 18:41:40.690786,USER_2687,14.17,HomeDepot,UPI,IND,0
2025-10-26 18:56:02.690786,USER_9747,21.72,CVS,Debit Card,JPN,0
2025-10-26 18:58:24.690786,USER_2085,33.09,Amazon,PayPal,UK,0
2025-10-26 19:12:48.690786,USER_9856,48.8,Amazon,PayPal,USA,0
2025-10-26 19:15:53.690786,USER_7746,65.7,Costco,Debit Card,FRA,0
2025-10-26 19:21:36.690786,USER_3337,23.67,Amazon,UPI,GER,0
2025-10-26 19:31:21.690786,USER_4028,65.22,WholeFoods,PayPal,IND,0
2025-10-26 19:39:12.690786,USER_4437,105.41,Walgreens,UPI,CAN,0
2025-10-26 19:49:23.690786,USER_7997,1.66,Shell,UPI,FRA,0
2025-10-26 19:54:59.690786,USER_8817,20.68,CVS,PayPal,AUS,0
2025-10-26 20:10:41.690786,USER_2270,6.66,Costco,Bank Transfer,IND,0
2025-10-26 20:10:51.690786,USER_7271,88.35,Starbucks,Cash,FRA,0
2025-10-26 20:18:31.690786,USER_5827,13.41,Nike,Bank Transfer,FRA,0
2025-10-26 20:19:20.690786,USER_5663,127.13,HomeDepot,Cash,UK,0
2025-10-26 20:31:10.690786,USER_7474,9.31,Target,Debit Card,USA,0
2025-10-26 20:49:00.690786,USER_3860,100.83,Walgreens,UPI,CAN,0
2025-10-26 20:50:26.690786,USER_6620,43.29,BestBuy,UPI,AUS,0
2025-10-26 20:55:00.690786,USER_2925,74.22,Target,Cash,USA,0
2025-10-26 21:01:10.690786,USER_7055,11.5,Costco,Cash,CAN,0
2025-10-26 21:15:44.690786,USER_5949,65.55,McDonalds,UPI,FRA,0
2025-10-26 21:46:01.690786,USER_6465,277.26,WholeFoods,Cash,GER,1
2025-10-26 22:00:37.690786,USER_9788,4.39,CVS,Credit Card,USA,0
2025-10-26 22:30:12.690786,USER_5468,40.86,Starbucks,Cash,AUS,0
2025-10-26 22:46:09.690786,USER_5902,41.36,Shell,UPI,IND,0
2025-10-26 22:47:52.690786,USER_5871,12.93,Target,PayPal,UK,0
2025-10-26 22:47:54.690786,USER_8709,270.29,Walgreens,Credit Card,AUS,0
2025-10-26 22:52:59.690786,USER_9990,171.34,Starbucks,Bank Transfer,JPN,0
2025-10-26 23:18:02.690786,USER_4757,33.52,WholeFoods,Cash,FRA,0
2025-10-26 23:27:03.690786,USER_8025,44.78,Nike,PayPal,USA,0
2025-10-26 23:32:03.690786,USER_5315,10.42,Flipkart,PayPal,USA,0
2025-10-26 23:36:28.690786,USER_7436,76.36,Walgreens,Cash,JPN,0
2025-10-26 23:53:34.690786,USER_4005,50.25,Shell,UPI,JPN,0
2025-10-27 00:07:43.690786,USER_2253,60.39,CVS,UPI,GER,0
2025-10-27 00:10:04.690786,USER_8904,3.72,Costco,PayPal,UK,0
2025-10-27 00:16:50.690786,USER_5975,16.38,Flipkart,Cash,FRA,0
2025-10-27 00:23:33.690786,USER_1175,4.18,Walgreens,Credit Card,UK,0
2025-10-27 00:29:15.690786,USER_4446,3.48,Flipkart,Credit Card,FRA,0
